,Заказ,Сообщение,МВЗ,Описание,Номер адреса,Дата изменения,Время изменения,ОснСредство,Субномер,СостПослеМеропр,СостПрУсПслНеис,СостПрУсДоНеисп,Отв. раб.место,Завод РабМесто,Вид приоритета,Воздействие,Монтажный узел,Название узла,ПроизвУчасток,СоответЕдОборуд,Ссылочная дата,Ссылочное время,Ссыл. дата кл.,Ссылка клиента,СоотвТехМесто,БЕ,Город,Район,Страна,ДатаТехКонтроля,ДанныеУстройств,Поле сортировки,Время создания,Бизнес-сфера,Вид работы ТОРО,Мстплж/Контир,Подробный текст,ГрупПлановик,ТехКонтроль,Планир. завод,ТоргДокумент,Позиция,КЕ,Текст кода код.,ТекстГруппКодов,Клиент,Название,Материал,Единица,Помещение,Время сообщения,Имя списка,Номер объекта,СтатСтранОбмена,ОбозначИсполнит,ОбозначИсполнит.1,Исполнитель,Исполнитель.1,Описание.1,Почтовый индекс,Приоритет,Приоритет.1,Кодирование,Дата закрытия,Дата сообщ.,ГрупКодов,Автор сообщения,Время закрытия,Каталог/КодТОРО,Регион,Ревизия,Серийный номер,Сектор,Местоположение,Улица,ЗаводРасплТехОб,Телефон,Завод РабМеста,Заказ клиента,ДоступПслМеропр,ДоступнПслНеисп,ДоступнДоНеиспр,Отдел сбыта,Группа сбыта,СбытовОрганизац,Канал сбыта,Валюта,ПозПредупрТОРО,ПланПредупрТОРО,Полном. на изм.,Логич. система,Лог. система,ИндНаличПрикрДокум,БазисОкнч Заказ ТОРО,БазисНач Заказ ТОРО,КраткТекст ЗаказТОРО,Название модели,Модель,Дата приемки в экспл,Дата окончания выпол,Время окончания выпо,Отклонение окончания,Класс ЕО,Наименов класса ЕО,Продолжительность пр,Счетчик группы ТК,Группа ТК,Тип ТК,Код части объекта,КодКартиныПоврежд,ГрпКодовЧастейОбъект,ГрпКодовКартПовреж,Часть объекта,Картина повреждения,НазвГрупПричОтказ,НазвГрупЧастОбъект,НазвГрупКартПовр,Код причины отказа,ГрпКодовПричОтказа,Подроб. текст (комм),Время приемки в эксп,ID пересек. сообщен.,Отклонение окончания.1,Дата пуска MES,Время пуска MES,СистСтатус ЗаказТОРО,ПолзСтатус ЗаказТОРО,Вид заказа TOPO,Причина отказа,Корневое ТМ,Название корневого,Описание.2,ПользовСтатус,ПродолжПростоя,Отказ,Вид сообщения,Нач. неисправн.,Нач.неиспр.(вр),Конец неисправ.,Оконч. неиспр.,СистемнСтатус,Создал,Автор изменения,Дата создания,Требуем. начало,ТребВремяНачала,ТребуемЗавершен,ТребВремяОконч,Ед. оборудов.,Техместо
4048,1100485149.0,7100480848,1112011420,Экскаватор электрический ЭКГ-10 №32,,2022-01-17,10:34:36,101060017560.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:34:36,,,,1100,,,,,,32,15:30:48,,ТО,2332914,,200.0,,1100,,0,1000,,,,,,Ч,5644.0,19:30:45,,QM007100480848,,,,,,Экскаватор электрический №32,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-03-17,2022-03-16,ТО ЭКГ-10 №32,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,15:29:01,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-03-16,09:00:00,2022-03-17,18:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
4049,1100485150.0,7100480849,1112011420,Экскаватор электрический ЭКГ-10 №32,,2021-08-20,11:31:25,101060017560.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-08-20,11:31:25,,,,1100,,,,,,32,15:30:48,,ТО,2332916,,200.0,,1100,,0,1000,,,,,,Ч,5644.0,19:30:46,,QM007100480849,,,,,,Экскаватор электрический №32,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-04-25,2022-04-24,ТО ЭКГ-10 №32,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,15:31:17,,00:00:00,ЗКПР СОРА,TYURINIA,CHERKASHINSV,2021-07-26,2022-04-24,09:00:00,2022-04-25,18:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
4050,1100485151.0,7100480850,1112011420,Экскаватор электрический ЭКГ-10 №32,,2021-08-20,11:31:43,101060017560.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-08-20,11:31:43,,,,1100,,,,,,32,15:30:48,,ТО,2332918,,200.0,,1100,,0,1000,,,,,,Ч,5644.0,19:30:46,,QM007100480850,,,,,,Экскаватор электрический №32,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-05-19,2022-05-18,ТО ЭКГ-10 №32,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,15:31:35,,00:00:00,ЗКПР СОРА,TYURINIA,CHERKASHINSV,2021-07-26,2022-05-18,09:00:00,2022-05-19,18:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
4051,1100485157.0,7100480856,1112011420,Экскаватор электрический ЭКГ-10 №32,,2022-01-17,10:34:05,101060017560.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:34:05,,,,1100,,,,,,32,15:30:49,,ТР,2332930,,200.0,,1100,,0,1000,,,,,,Ч,5644.0,19:30:47,,QM007100480856,,,,,,Экскаватор электрический №32,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-02-05,2022-02-01,ТР ЭКГ-10 №32 (март-апр),ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТР,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Текущий ремонт,,0.0,,A1,2021-08-20,15:27:52,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-02-01,09:00:00,2022-02-05,09:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
4052,1100485156.0,7100480855,1112011420,Экскаватор электрический ЭКГ-10 №32,,2021-08-20,11:35:15,101060017560.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-08-20,11:35:15,,,,1100,,,,,,32,15:30:49,,ТО,2332928,,200.0,,1100,,0,1000,,,,,,Ч,5644.0,19:30:46,,QM007100480855,,,,,,Экскаватор электрический №32,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-12-29,2022-12-28,ТО ЭКГ-10 №32,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,15:35:05,,00:00:00,ЗКПР СОРА,TYURINIA,CHERKASHINSV,2021-07-26,2022-12-28,09:00:00,2022-12-29,18:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
4053,1100485155.0,7100480854,1112011420,Экскаватор электрический ЭКГ-10 №32,,2021-08-20,11:34:56,101060017560.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-08-20,11:34:56,,,,1100,,,,,,32,15:30:49,,ТО,2332926,,200.0,,1100,,0,1000,,,,,,Ч,5644.0,19:30:46,,QM007100480854,,,,,,Экскаватор электрический №32,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-11-12,2022-11-11,ТО ЭКГ-10 №32,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,15:34:50,,00:00:00,ЗКПР СОРА,TYURINIA,CHERKASHINSV,2021-07-26,2022-11-11,09:00:00,2022-11-12,18:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
4054,1100485154.0,7100480853,1112011420,Экскаватор электрический ЭКГ-10 №32,,2022-01-17,10:37:29,101060017560.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:37:29,,,,1100,,,,,,32,15:30:49,,ТО,2332924,,200.0,,1100,,0,1000,,,,,,Ч,5644.0,19:30:46,,QM007100480853,,,,,,Экскаватор электрический №32,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-10-05,2022-10-04,ТО ЭКГ-10 №32,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,15:34:29,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-10-04,09:00:00,2022-10-05,18:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
4055,1100485153.0,7100480852,1112011420,Экскаватор электрический ЭКГ-10 №32,,2022-01-17,10:36:05,101060017560.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:36:05,,,,1100,,,,,,32,15:30:49,,ТО,2332922,,200.0,,1100,,0,1000,,,,,,Ч,5644.0,19:30:46,,QM007100480852,,,,,,Экскаватор электрический №32,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-08-28,2022-08-27,ТО ЭКГ-10 №32,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,15:32:30,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-08-27,09:00:00,2022-08-28,09:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
4056,1100485152.0,7100480851,1112011420,Экскаватор электрический ЭКГ-10 №32,,2022-01-17,10:32:49,101060017560.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:32:49,,,,1100,,,,,,32,15:30:48,,ТО,2332920,,200.0,,1100,,0,1000,,,,,,Ч,5644.0,19:30:46,,QM007100480851,,,,,,Экскаватор электрический №32,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-07-12,2022-07-11,ТО ЭКГ-10 №32,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,15:32:04,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-07-11,09:00:00,2022-07-12,18:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
4205,2000008690.0,7000008185,1112011420,,,2021-08-14,11:30:28,,,,,,C-ZRMM,1100,PM,,,,,,2021-08-14,11:30:28,,,,1100,,,,,,22,03:26:53,,,2395401,X,100.0,,1100,,0,1000,,,,,,Ч,,07:24:47,,QM007000008185,,,,,,Экскаватор электрический №22,,,,,,2021-08-02,,KRANYADV,00:00:00,000000001,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2021-08-07,2021-08-02,Палец коромысло ковша,,,,,00:00:00,0,,,0,,,,,,,,,,,,,,,Прошу изготовить согласно эскизам.Палец коромысло ковша-2шт,00:00:00,,0.0,,00:00:00,ЗАКР ПДТВ JBFI ДВМА ДМНП ПКАЛ ПРВВ СРНА,ССПЛ МТРЦ,APRO,,,,Палец коромысло ковша,,0.0,,AP,,00:00:00,,00:00:00,ЗКПР СОРА,KRANYADV,KARTASHOVAEN,2021-08-02,2021-08-02,07:24:47,2021-08-07,00:00:00,,11-RUD-BLAG-UGBL-E101
4206,2000008693.0,7000008180,1112011420,,,2021-11-23,06:47:43,,,,,,C-ZRMM,1100,PM,,,,,,2021-11-23,06:47:43,,,,1100,,,,,,32,03:00:29,,,2395308,X,,,1100,,0,1000,,,,,,Ч,,06:53:30,,QM007000008180,,,,,,Экскаватор электрический №32,,,,,,2021-08-02,,KRANYADV,00:00:00,000000001,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2021-08-07,2021-08-02,Направляющая и кольцо в седловой подшипн,,,,,00:00:00,0,,,0,,,,,,,,,,,,,,,"Материалы для изготовления изделия предоставлены ,прошу изготовитьНаправляющая в седловой подшипник и кольцо на седловой подшипниксогласно эскиза .",00:00:00,,0.0,,00:00:00,ЗАКР ПДТВ JBFI KKMP ДМНП ПКАЛ ПРВВ СРНА,ССПЛ,APRO,,,,Направляющая и кольцо в седловой подшипн,,0.0,,AP,,00:00:00,,00:00:00,ЗКПР СОРА,KRANYADV,KRANYADV,2021-08-02,2021-08-02,06:53:30,2021-08-07,00:00:00,,11-RUD-BLAG-UGBL-E103
4847,1100527625.0,7100519564,1112011420,Экскаватор электрический ЭКГ-10 №30,,2022-01-17,07:25:00,101060011712.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,07:25:00,,,,1100,,,,,,30,11:58:14,,ТО,2531194,,200.0,,1100,,0,1000,,,,,,Ч,5435.0,15:58:12,,QM007100519564,,,,,,Экскаватор электрический №30,,,,,,2021-09-01,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-04-02,2022-04-01,ТО ЭКГ-10 №30,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-09-06,16:02:57,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-01,2022-04-01,09:00:00,2022-04-02,18:00:00,100000062738.0,11-RUD-BLAG-UGBL-E106
4848,1100527633.0,7100519582,1112011420,Экскаватор электрический ЭКГ-10 №30,,2022-01-17,07:28:14,101060011712.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,07:28:14,,,,1100,,,,,,30,11:58:16,,ТР,2531210,,200.0,,1100,,0,1000,,,,,,Ч,5435.0,15:58:13,,QM007100519582,,,,,,Экскаватор электрический №30,,,,,,2021-09-01,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-08-28,2022-08-24,ТР ЭКГ-10 №30 окт,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТР,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Текущий ремонт,,0.0,,A1,2021-09-06,16:05:37,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-01,2022-08-24,09:00:00,2022-08-28,09:00:00,100000062738.0,11-RUD-BLAG-UGBL-E106
4849,1100527632.0,7100519581,1112011420,Экскаватор электрический ЭКГ-10 №30,,2022-01-17,07:24:42,101060011712.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,07:24:42,,,,1100,,,,,,30,11:58:16,,ТР,2531208,,200.0,,1100,,0,1000,,,,,,Ч,5435.0,15:58:13,,QM007100519581,,,,,,Экскаватор электрический №30,,,,,,2021-09-01,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-03-11,2022-03-07,ТР ЭКГ-10 №30 (март),ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТР,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Текущий ремонт,,0.0,,A1,2021-09-06,16:01:20,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-01,2022-03-07,09:00:00,2022-03-11,09:00:00,100000062738.0,11-RUD-BLAG-UGBL-E106
4850,1100527631.0,7100519580,1112011420,Экскаватор электрический ЭКГ-10 №30,,2022-01-17,07:24:17,101060011712.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,07:24:17,,,,1100,,,,,,30,11:58:16,,ТО,2531206,,200.0,,1100,,0,1000,,,,,,Ч,5435.0,15:58:13,,QM007100519580,,,,,,Экскаватор электрический №30,,,,,,2021-09-01,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-02-15,2022-02-14,ТО ЭКГ-10 №30,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-09-06,16:06:32,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-01,2022-02-14,09:00:00,2022-02-15,18:00:00,100000062738.0,11-RUD-BLAG-UGBL-E106
4851,1100527630.0,7100519569,1112011420,Экскаватор электрический ЭКГ-10 №30,,,00:00:00,101060011712.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-09-01,11:58:15,,,,1100,,,,,,30,11:58:15,,ТО,2531204,,200.0,,1100,,0,1000,,,,,,Ч,5435.0,15:58:13,,QM007100519569,,,,,,Экскаватор электрический №30,,,,,,2021-09-01,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-10-28,2022-10-27,ТО ЭКГ-10 №30,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,TYURINIA,,2021-09-01,2022-10-27,09:00:00,2022-10-28,18:00:00,100000062738.0,11-RUD-BLAG-UGBL-E106
4852,1100527629.0,7100519568,1112011420,Экскаватор электрический ЭКГ-10 №30,,2022-01-17,07:27:47,101060011712.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,07:27:47,,,,1100,,,,,,30,11:58:15,,ТО,2531202,,200.0,,1100,,0,1000,,,,,,Ч,5435.0,15:58:13,,QM007100519568,,,,,,Экскаватор электрический №30,,,,,,2021-09-01,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-09-18,2022-09-17,ТО ЭКГ-10 №30,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-09-06,16:04:47,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-01,2022-09-17,09:00:00,2022-09-18,18:00:00,100000062738.0,11-RUD-BLAG-UGBL-E106
4853,1100527628.0,7100519567,1112011420,Экскаватор электрический ЭКГ-10 №30,,2022-01-17,07:26:04,101060011712.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,07:26:04,,,,1100,,,,,,30,11:58:15,,ТО,2531200,,200.0,,1100,,0,1000,,,,,,Ч,5435.0,15:58:12,,QM007100519567,,,,,,Экскаватор электрический №30,,,,,,2021-09-01,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-07-18,2022-07-17,ТО ЭКГ-10 №30,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-09-06,16:04:27,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-01,2022-07-17,09:00:00,2022-07-18,18:00:00,100000062738.0,11-RUD-BLAG-UGBL-E106
4854,1100527627.0,7100519566,1112011420,Экскаватор электрический ЭКГ-10 №30,,2021-09-06,12:04:15,101060011712.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-09-06,12:04:15,,,,1100,,,,,,30,11:58:15,,ТО,2531198,,200.0,,1100,,0,1000,,,,,,Ч,5435.0,15:58:12,,QM007100519566,,,,,,Экскаватор электрический №30,,,,,,2021-09-01,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-06-08,2022-06-07,ТО ЭКГ-10 №30,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-09-06,16:04:06,,00:00:00,ЗКПР СОРА,TYURINIA,LIAV,2021-09-01,2022-06-07,09:00:00,2022-06-08,18:00:00,100000062738.0,11-RUD-BLAG-UGBL-E106
4855,1100527626.0,7100519565,1112011420,Экскаватор электрический ЭКГ-10 №30,,2022-01-17,07:25:21,101060011712.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,07:25:21,,,,1100,,,,,,30,11:58:14,,ТО,2531196,,200.0,,1100,,0,1000,,,,,,Ч,5435.0,15:58:12,,QM007100519565,,,,,,Экскаватор электрический №30,,,,,,2021-09-01,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-04-26,2022-04-25,ТО ЭКГ-10 №30,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-09-06,16:03:44,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-01,2022-04-25,09:00:00,2022-04-26,18:00:00,100000062738.0,11-RUD-BLAG-UGBL-E106
4993,1100527906.0,7100519539,1112011420,Экскаватор электрический ЭКГ-10 №22,,2022-01-17,06:19:38,101060003606.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,06:19:38,,,,1100,,,,,,22,07:00:38,,КР,2549195,,200.0,,1100,,0,1000,,,,,,Ч,448.0,11:00:37,,QM007100519539,,,,,,Экскаватор электрический №22,,,,,,2021-09-06,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-11-07,2022-10-01,КР ЭКГ-10 №22,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,КР,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,СГГС ГИП  ГОД  КРМТ МТРЦ СРОЧ ТКБЕ УТВГ*,APP1,,,,Капитальный ремонт,,0.0,,A1,2021-09-06,11:03:02,,00:00:00,ЗКПР СОРА,LIAV,TYURINIA,2021-09-06,2022-10-01,00:00:00,2022-11-07,07:00:00,100000061735.0,11-RUD-BLAG-UGBL-E101
5044,1100527677.0,7100519922,1112011420,Экскаватор электрический ЭКГ-10 №02,,2021-12-07,09:03:26,101060000410.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-12-07,09:03:26,,,,1100,,,,,,2,11:20:58,,ТО,2559093,,200.0,,1100,,0,1000,,,,,,Ч,5440.0,15:20:56,,QM007100519922,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-04-12,2022-04-11,ТО ЭКГ-10 №02,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-12-07,13:03:22,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-09,2022-04-11,09:00:00,2022-04-12,18:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5045,1100527676.0,7100519921,1112011420,Экскаватор электрический ЭКГ-10 №02,,2021-09-09,11:49:47,101060000410.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-09-09,11:49:47,,,,1100,,,,,,2,11:20:58,,ТО,2559091,,200.0,,1100,,0,1000,,,,,,Ч,5440.0,15:20:55,,QM007100519921,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-09-23,2022-09-22,ТО ЭКГ-10 №02,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-09,2022-09-22,09:00:00,2022-09-23,18:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
